"","ID","Team","Opponent","Half","Minute","Event_Type","Start_X","Start_Y","End_X","End_Y","GLS","Linebreak","Prior_GLS","Type","Pass_Receipt","Source","Defenders_Infront","Distance","pitch_location"
"147","11","Billingham","Durham University","Second Half",01:16:46,"Carry",9.33,8.17,6.06999999999999,8.96,"No GLS",0,0,"Kick Return",NA,"Multi-Phase",NA,3.35,"Own 22"
"148","4","Billingham","Durham University","Second Half",01:16:53,"Carry",4.81999999999999,17.62,9.58,17.62,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,4.76,"Own 22"
"149","7","Billingham","Durham University","Second Half",01:17:02,"Carry",4.81999999999999,11.21,8.83,11.1,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,4.01,"Own 22"
"150","6","Billingham","Durham University","Second Half",01:17:13,"Carry",4.95,14.92,10.59,14.92,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,5.64,"Own 22"
"151","16","Billingham","Durham University","Second Half",01:18:19,"Carry",37.54,10.42,45.06,15.03,"GLS",0,0,"Other","On Target","Multi-Phase",NA,8.82,"Own 22 to Halfway"
"152","8","Billingham","Durham University","Second Half",01:19:16,"Carry",79.66,7.05,79.66,7.61,"GLS",0,0,"Other",NA,"Lineout",NA,0.56,"Opposition 22"
"153","23","Billingham","Durham University","Second Half",01:19:22,"Carry",77.78,33.02,81.04,33.81,"GLS",0,0,"Other","On Target","Multi-Phase",NA,3.35,"Halfway to Opposition 22"
"154","17","Billingham","Durham University","Second Half",01:19:28,"Carry",78.03,39.32,82.3,41.79,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,4.93,"Opposition 22"
"155","10","Billingham","Durham University","Second Half",01:19:35,"Carry",78.66,36.84,81.55,36.84,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,2.89,"Opposition 22"
"156","6","Billingham","Durham University","Second Half",01:19:42,"Carry",78.16,33.58,82.42,29.08,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,6.2,"Opposition 22"
"157","8","Billingham","Durham University","Second Half",01:19:45,"Carry",81.42,28.07,84.68,22,"No GLS",0,0,"Support Carry","On Target","Multi-Phase",NA,6.89,"Opposition 22"
"158","12","Billingham","Durham University","Second Half",01:19:54,"Carry",86.56,14.92,95.21,15.26,"No GLS",0,0,"Support Carry","On Target","Multi-Phase",NA,8.66,"Opposition 22"
"159","18","Billingham","Durham University","Second Half",01:20:58,"Carry",74.9,14.13,88.44,17.05,"GLS",0,0,"Other",NA,"Multi-Phase",NA,13.85,"Halfway to Opposition 22"
"160","17","Billingham","Durham University","Second Half",01:21:01,"Carry",88.32,17.17,98.72,19.75,"No GLS",0,0,"Support Carry","On Target","Multi-Phase",NA,10.72,"Opposition 22"
"161","11","Billingham","Durham University","Second Half",01:21:30,"Carry",57.22,13.01,69.01,19.87,"No GLS",0,0,"Kick Return","On Target","Multi-Phase",NA,13.64,"Halfway to Opposition 22"
"162","7","Billingham","Durham University","Second Half",01:21:38,"Carry",67.38,8.73,71.89,5.92,"GLS",0,0,"One Out","Off Target","Multi-Phase",NA,5.31,"Halfway to Opposition 22"
"163","18","Billingham","Durham University","Second Half",01:21:43,"Carry",72.27,15.48,74.65,15.71,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,2.39,"Halfway to Opposition 22"
"164","31","Billingham","Durham University","Second Half",01:26:07,"Carry",36.41,50.78,45.94,53.71,"GLS",0,0,"One Out","On Target","Lineout",NA,9.97,"Own 22 to Halfway"
"165","11","Billingham","Durham University","Second Half",01:26:16,"Carry",39.92,18.18,56.72,9.52,"GLS",0,0,"Other","On Target","Multi-Phase",NA,18.9,"Own 22 to Halfway"
"166","23","Billingham","Durham University","Second Half",01:26:20,"Carry",57.85,4.91,77.03,1.54000000000001,"GLS",0,0,"Support Carry","On Target","Multi-Phase",NA,19.47,"Halfway to Opposition 22"
"167","30","Billingham","Durham University","Second Half",01:26:26,"Carry",76.91,5.14,81.55,9.18,"GLS",0,0,"Pick & Go",NA,"Multi-Phase",NA,6.15,"Halfway to Opposition 22"
"168","16","Billingham","Durham University","Second Half",01:26:36,"Carry",77.91,29.31,82.67,30.21,"No GLS",0,0,"Other","On Target","Multi-Phase",NA,4.84,"Halfway to Opposition 22"
"169","25","Billingham","Durham University","Second Half",01:26:45,"Carry",78.91,38.98,83.93,40.44,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,5.23,"Opposition 22"
"170","19","Billingham","Durham University","Second Half",01:26:52,"Carry",81.67,51.57,85.56,55.17,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,5.3,"Opposition 22"
"171","30","Billingham","Durham University","Second Half",01:26:58,"Carry",78.41,47.75,82.8,41.11,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,7.96,"Opposition 22"
"172","8","Billingham","Durham University","Second Half",01:27:04,"Carry",82.42,36.5,83.43,34.93,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,1.87,"Opposition 22"
"173","23","Billingham","Durham University","Second Half",01:27:16,"Carry",82.92,10.65,93.83,9.86,"GLS",1,0,"Other","On Target","Multi-Phase",NA,10.94,"Opposition 22"
"174","22","Billingham","Durham University","Second Half",01:27:16,"Carry",94.71,6.04,99.97,7.72,"No GLS",0,0,"Support Carry","On Target","Multi-Phase",NA,5.52,"Opposition 22"
"175","31","Billingham","Durham University","Second Half",01:30:13,"Carry",38.29,30.66,42.68,31.11,"GLS",0,0,"Support Carry","On Target","Multi-Phase",NA,4.41,"Own 22 to Halfway"
"176","21","Billingham","Durham University","Second Half",01:30:15,"Carry",42.3,30.43,45.06,30.1,"No GLS",0,0,"Support Carry","On Target","Multi-Phase",NA,2.78,"Own 22 to Halfway"
"177","11","Billingham","Durham University","Second Half",01:30:23,"Carry",41.68,56.4,50.96,60.11,"GLS",0,0,"Other","On Target","Multi-Phase",NA,9.99,"Own 22 to Halfway"
"178","8","Billingham","Durham University","Second Half",01:31:32,"Carry",95.08,44.71,100.1,34.82,"GLS",0,0,"Pick & Go",NA,"Multi-Phase",NA,11.09,"Opposition 22"
"179","Unknown","Billingham","Durham University","Second Half",01:32:42,"Carry",37.04,2.44,37.29,2.44,"No GLS",0,0,"Kick Return",NA,"Multi-Phase",NA,0.25,"Own 22 to Halfway"
"180","17","Billingham","Durham University","Second Half",01:32:52,"Carry",34.53,13.79,35.91,13.68,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,1.38,"Own 22 to Halfway"
"181","12","Billingham","Durham University","Second Half",01:33:05,"Carry",21.74,34.14,25,25.15,"No GLS",0,0,"Other","On Target","Multi-Phase",NA,9.56,"Own 22"
"182","11","Billingham","Durham University","Second Half",01:35:01,"Carry",6.06999999999999,7.27,8.45999999999999,6.82,"No GLS",0,0,"Other","On Target","Multi-Phase",NA,2.43,"Own 22"
"183","30","Billingham","Durham University","Second Half",01:35:10,"Carry",6.06999999999999,14.13,13.6,16.27,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,7.83,"Own 22"
"184","24","Billingham","Durham University","Second Half",01:35:30,"Carry",5.95,63.04,33.65,56.74,"GLS",0,0,"Other","On Target","Multi-Phase",NA,28.41,"Own 22"
"185","21","Billingham","Durham University","Second Half",01:35:38,"Carry",33.78,56.74,32.9,55.84,"No GLS",0,0,"Pick & Go",NA,"Multi-Phase",NA,1.26,"Own 22 to Halfway"
"186","30","Billingham","Durham University","Second Half",01:35:47,"Carry",24.38,45.95,29.64,46.29,"GLS",0,0,"One Out",NA,"Multi-Phase",NA,5.27,"Own 22 to Halfway"
"187","23","Billingham","Durham University","Second Half",01:35:57,"Carry",23.5,15.59,35.79,7.95,"GLS",0,0,"Other",NA,"Multi-Phase",NA,14.47,"Own 22 to Halfway"
"188","11","Billingham","Durham University","Second Half",01:36:01,"Carry",36.66,4.56999999999999,68.51,2.44,"GLS",1,0,"Other",NA,"Multi-Phase",NA,31.92,"Own 22 to Halfway"
"189","22","Billingham","Durham University","Second Half",01:36:06,"Carry",85.68,7.84,86.81,7.05,"No GLS",0,0,"Support Carry",NA,"Multi-Phase",NA,1.38,"Opposition 22"
"190","21","Billingham","Durham University","Second Half",01:36:08,"Carry",85.06,6.26,87.44,5.36,"No GLS",0,0,"Support Carry",NA,"Multi-Phase",NA,2.54,"Opposition 22"
"191","30","Billingham","Durham University","Second Half",01:36:15,"Carry",85.43,12.11,87.69,12.44,"No GLS",0,0,"One Out",NA,"Multi-Phase",NA,2.28,"Opposition 22"
"192","29","Billingham","Preston","First Half",00:00:20,"Carry",18.67,6.36,22.93,14.9,"No GLS",0,0,"Kick Return",NA,"Multi-Phase",NA,9.54,"Own 22"
"193","3","Billingham","Preston","First Half",00:00:26,"Carry",19.69,19.5,24.46,21.3,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,5.1,"Own 22"
"194","3","Billingham","Preston","First Half",00:03:30,"Carry",36.72,56.23,38.94,55.33,"GLS",0,0,"Other",NA,"Lineout",NA,2.4,"Own 22 to Halfway"
"195","4","Billingham","Preston","First Half",00:04:30,"Carry",6.06,61.39,11,63.75,"GLS",0,0,"Other",NA,"Lineout",NA,5.47,"Own 22"
"196","29","Billingham","Preston","First Half",00:04:37,"Carry",9.64,57.57,12.88,55.44,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,3.88,"Own 22"
"197","12","Billingham","Preston","First Half",00:11:21,"Carry",78.11,51.29,83.56,49.6,"GLS",0,0,"Other","On Target","Scrum",NA,5.71,"Opposition 22"
"198","8","Billingham","Preston","First Half",00:11:28,"Carry",79.14,42.53,81.35,40.28,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,3.15,"Opposition 22"
"199","3","Billingham","Preston","First Half",00:11:36,"Carry",78.62,36.12,85.78,32.98,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,7.82,"Opposition 22"
"200","14","Billingham","Preston","First Half",00:11:45,"Carry",84.76,65.55,99.75,59.93,"GLS",1,0,"Other","On Target","Multi-Phase",NA,16.01,"Opposition 22"
"201","1","Billingham","Preston","First Half",00:13:26,"Carry",19.01,0.969999999999999,22.25,9.06,"No GLS",0,0,"Kick Return","On Target","Multi-Phase",NA,8.71,"Own 22"
"202","3","Billingham","Preston","First Half",00:13:34,"Carry",21.39,17.03,23.95,17.15,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,2.56,"Own 22"
"203","3","Billingham","Preston","First Half",00:16:11,"Carry",73.69,51.4,73.69,51.4,"No GLS",0,0,"Kick Return",NA,"Multi-Phase",NA,0,"Halfway to Opposition 22"
"204","8","Billingham","Preston","First Half",00:16:22,"Carry",68.92,42.08,77.77,39.94,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,9.11,"Halfway to Opposition 22"
"205","4","Billingham","Preston","First Half",00:16:32,"Carry",74.88,54.43,77.94,57.46,"No GLS",0,0,"Other","On Target","Multi-Phase",NA,4.31,"Halfway to Opposition 22"
"206","29","Billingham","Preston","First Half",00:16:37,"Carry",76.92,62.63,80.16,59.26,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,4.67,"Halfway to Opposition 22"
"207","3","Billingham","Preston","First Half",00:16:45,"Carry",74.71,49.71,76.58,49.71,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,1.87,"Halfway to Opposition 22"
"208","15","Billingham","Preston","First Half",00:16:55,"Carry",69.26,15.01,81.35,15.35,"GLS",0,0,"Other","On Target","Multi-Phase",NA,12.09,"Halfway to Opposition 22"
"209","2","Billingham","Preston","First Half",00:17:05,"Carry",79.14,63.97,84.25,65.21,"GLS",0,0,"Other","On Target","Multi-Phase",NA,5.26,"Opposition 22"
"210","14","Billingham","Preston","First Half",00:17:08,"Carry",85.61,67.23,99.75,61.62,"No GLS",1,0,"Support Carry","On Target","Multi-Phase",NA,15.21,"Opposition 22"
"211","8","Billingham","Preston","First Half",00:18:51,"Carry",20.03,5.02,25.14,9.4,"No GLS",0,0,"Kick Return","On Target","Multi-Phase",NA,6.73,"Own 22"
"212","2","Billingham","Preston","First Half",00:18:59,"Carry",21.39,20.51,24.46,22.42,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,3.62,"Own 22"
"213","14","Billingham","Preston","First Half",00:22:20,"Carry",24.29,62.85,46.43,56.23,"No GLS",0,0,"Kick Return","On Target","Multi-Phase",NA,23.11,"Own 22 to Halfway"
"214","8","Billingham","Preston","First Half",00:22:27,"Carry",44.22,53.08,45.92,42.86,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,10.36,"Own 22 to Halfway"
"215","8","Billingham","Preston","First Half",00:27:53,"Carry",73.51,48.25,79.82,51.4,"GLS",0,0,"Other","On Target","Lineout",NA,7.05,"Halfway to Opposition 22"
"216","6","Billingham","Preston","First Half",00:27:59,"Carry",73.69,40.73,78.28,38.6,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,5.06,"Halfway to Opposition 22"
"217","10","Billingham","Preston","First Half",00:28:08,"Carry",73.69,48.59,77.26,49.6,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,3.71,"Halfway to Opposition 22"
"218","1","Billingham","Preston","First Half",00:28:14,"Carry",73.86,57.57,77.77,57.01,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,3.95,"Halfway to Opposition 22"
"219","8","Billingham","Preston","First Half",00:28:22,"Carry",72.83,48.59,79.31,46.23,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,6.9,"Halfway to Opposition 22"
"220","3","Billingham","Preston","First Half",00:29:27,"Carry",89.36,62.52,90.21,60.16,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,2.51,"Opposition 22"
"221","29","Billingham","Preston","First Half",00:29:34,"Carry",87.48,55.89,89.7,56.79,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,2.4,"Opposition 22"
"222","6","Billingham","Preston","First Half",00:29:41,"Carry",87.14,63.3,91.23,60.27,"GLS",0,0,"One Out","On Target","Multi-Phase",NA,5.09,"Opposition 22"
"223","29","Billingham","Preston","First Half",00:29:48,"Carry",88.16,43.09,90.21,42.86,"No GLS",0,1,"One Out","On Target","Multi-Phase",NA,2.06,"Opposition 22"
"224","10","Billingham","Preston","First Half",00:29:55,"Carry",88.16,36.91,91.06,35.56,"No GLS",0,1,"One Out","On Target","Multi-Phase",NA,3.2,"Opposition 22"
"225","3","Billingham","Preston","First Half",00:30:04,"Carry",87.48,51.85,87.48,51.85,"No GLS",0,0,"Other","On Target","Multi-Phase",NA,0,"Opposition 22"
"226","24","Billingham","Preston","First Half",00:30:17,"Carry",82.71,4.90000000000001,95.15,0.859999999999999,"GLS",0,0,"Other","On Target","Multi-Phase",NA,13.08,"Opposition 22"
"227","14","Billingham","Preston","First Half",00:30:19,"Carry",94.47,5.47,99.92,1.42,"No GLS",1,0,"Support Carry","On Target","Multi-Phase",NA,6.79,"Opposition 22"
"228","29","Billingham","Preston","First Half",00:32:41,"Carry",21.39,6.03,21.39,6.03,"No GLS",0,0,"Kick Return","On Target","Multi-Phase",NA,0,"Own 22"
"229","3","Billingham","Preston","First Half",00:32:49,"Carry",14.75,9.85,16.11,10.41,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,1.47,"Own 22"
"230","8","Billingham","Preston","First Half",00:39:32,"Carry",94.98,66.11,96.68,63.08,"GLS",0,0,"Other",NA,"Lineout",NA,3.47,"Opposition 22"
"231","6","Billingham","Preston","First Half",00:39:44,"Carry",94.12,55.89,94.81,56.79,"No GLS",0,1,"One Out","On Target","Multi-Phase",NA,1.13,"Opposition 22"
"232","29","Billingham","Preston","First Half",00:39:54,"Carry",89.18,50.84,94.29,47.92,"No GLS",0,0,"One Out","On Target","Multi-Phase",NA,5.89,"Opposition 22"
"233","24","Billingham","Preston","First Half",00:40:06,"Carry",93.44,2.66,99.23,6.03,"GLS",0,0,"Other","On Target","Multi-Phase",NA,6.7,"Opposition 22"
"234","5","Billingham","Preston","First Half",00:40:18,"Carry",86.46,68.92,86.46,68.92,"GLS",0,0,"Other","On Target","Multi-Phase",NA,0,"Opposition 22"
"235","2","Billingham","Preston","First Half",00:40:21,"Carry",84.42,65.32,87.82,64.65,"No GLS",0,0,"Support Carry","On Target","Multi-Phase",NA,3.47,"Opposition 22"
"236","8","Billingham","Preston","First Half",00:40:41,"Carry",94.29,31.52,96.51,30.17,"No GLS",0,0,"Tap Pen","On Target","Multi-Phase",NA,2.6,"Opposition 22"
